,district_id,total_rev,total_locrev,pta_rev,prop_taxes,sales_taxes,public_utility_taxes,income_taxes,other_taxes,total_salaries,salaries_instruction,salaries_teachers
15338,4500840.0,27410000,9214000,0,6739000,0,0,0,0,13679000,8709000,6354000
15339,4500870.0,37738000,18103000,0,13800000,0,0,0,749000,17363000,11548000,9040000
15340,4500900.0,137502000,52066000,0,37166000,0,0,0,4111000,71493000,46346000,35497000
15341,4500930.0,18173000,6226000,0,4981000,0,0,0,0,9645000,5986000,4154000
15342,4500960.0,10745000,3111000,0,2731000,0,0,0,0,5527000,3085000,2345000
15343,4500980.0,1676000,1418000,0,0,0,0,0,0,1016000,725000,0
15344,4501020.0,9826000,2952000,0,1667000,0,0,0,0,4848000,2640000,2115000
15345,4501050.0,10412000,2818000,0,2119000,0,0,0,0,5816000,3594000,2743000
15346,4501080.0,23749000,5758000,0,4403000,0,0,0,0,13184000,8222000,5914000
15347,4501100.0,3556000,3375000,0,0,0,0,0,0,1866000,1176000,185000
15348,4501110.0,294616000,183890000,0,171687000,0,0,0,0,120684000,84725000,68251000
15349,4501170.0,354559000,145479000,0,106858000,0,0,0,0,171890000,104116000,78780000
15350,4501250.0,23682000,9887000,0,6591000,0,0,0,0,11115000,6538000,4449000
15351,4501440.0,731006000,446694000,0,286206000,0,0,0,89429000,297969000,190913000,132803000
15352,4501500.0,98916000,38107000,0,29723000,0,0,0,0,50969000,32981000,25386000
15353,4501530.0,61378000,22794000,0,15619000,0,0,0,0,29243000,19235000,14696000
15354,4501560.0,77004000,25550000,0,17496000,0,0,0,2780000,40201000,26165000,19804000
15355,4501600.0,1520000,1071000,0,0,0,0,0,0,868000,493000,0
15356,4501740.0,12878000,5664000,0,4580000,0,0,0,0,5463000,3015000,2450000
15357,4501770.0,40041000,10228000,0,4725000,0,0,0,1540000,14597000,8999000,6621000
15358,4501800.0,11426000,3122000,0,1659000,0,0,0,0,5886000,4018000,3229000
15359,4501830.0,62832000,22337000,0,20346000,0,0,0,0,32654000,19590000,13063000
15360,4501860.0,122137000,47474000,0,36897000,0,0,0,0,57379000,36359000,26681000
15361,4501870.0,1884000,1131000,0,0,0,0,0,0,1096000,704000,154000
15362,4501920.0,36639000,6856000,0,4761000,0,0,0,1026000,20271000,11699000,9438000
15363,4501950.0,14816000,4711000,0,1655000,0,0,0,382000,7298000,4565000,3517000
15364,4501990.0,5045000,2895000,0,0,0,0,0,0,1602000,837000,0
15365,4502010.0,231167000,78123000,0,63850000,0,0,0,0,117678000,81792000,66198000
15366,4502070.0,40279000,13633000,0,11052000,0,0,0,0,21694000,13070000,9774000
15367,4502100.0,53430000,31268000,0,29661000,0,0,0,0,24875000,14250000,9172000
15368,4502130.0,182775000,68206000,0,54308000,0,0,0,0,96566000,62813000,42542000
15369,4502160.0,11710000,3100000,0,2422000,0,0,0,0,6084000,4326000,3098000
15370,4502190.0,40423000,9358000,0,6552000,0,0,0,0,22416000,13238000,10025000
15371,4502220.0,9221000,3132000,0,1952000,0,0,0,0,4689000,3302000,2672000
15372,4502250.0,14147000,4179000,0,2420000,0,0,0,0,7487000,4898000,3611000
15373,4502280.0,122519000,61759000,0,55937000,0,0,0,0,63187000,37929000,26762000
15374,4502310.0,817378000,335707000,0,251069000,0,0,0,0,394464000,251752000,189646000
15375,4502340.0,98655000,36450000,0,28894000,0,0,0,0,47821000,29480000,22681000
15376,4502370.0,10390000,3081000,0,2390000,0,0,0,0,5456000,3480000,2540000
15377,4502400.0,18272000,8061000,0,3090000,0,0,0,712000,9062000,5858000,4905000
15378,4502430.0,27581000,7323000,0,5708000,0,0,0,0,14747000,8500000,6499000
15379,4502460.0,13131000,3633000,0,3366000,0,0,0,0,5909000,3106000,2292000
15380,4502490.0,520694000,282229000,0,202593000,0,0,0,53009000,258043000,173478000,117038000
15381,4502520.0,42832000,21362000,0,16295000,0,0,0,104000,17413000,9962000,7308000
15382,4502550.0,112249000,39934000,0,32145000,0,0,0,0,55135000,36865000,28367000
15383,4502580.0,128573000,47484000,0,37026000,0,0,0,0,65256000,43864000,32737000
15384,4502610.0,64041000,20526000,0,15388000,0,0,0,0,32739000,21044000,15451000
15385,4502640.0,38269000,11073000,0,8583000,0,0,0,0,17707000,10052000,7108000
15386,4502670.0,31826000,10386000,0,4641000,0,0,0,196000,13996000,7842000,5834000
15387,4502700.0,309305000,135471000,0,83312000,0,0,0,19170000,156631000,98129000,72459000
15388,4502730.0,101918000,39963000,0,30940000,0,0,0,0,52036000,35502000,26119000
15389,4502760.0,27048000,10692000,0,9185000,0,0,0,0,13675000,8251000,5773000
15390,4502790.0,37969000,10727000,0,8697000,0,0,0,0,18079000,10283000,6828000
15391,4502820.0,228689000,97067000,0,82223000,0,0,0,0,119311000,76977000,56603000
15392,4502970.0,47876000,13914000,0,9970000,0,0,0,4000,24214000,14842000,10590000
15393,4503000.0,13265000,4929000,0,4251000,0,0,0,0,5968000,3379000,2464000
15394,4503030.0,74136000,29710000,0,22369000,0,0,0,0,35336000,22492000,17359000
15395,4503060.0,130882000,65697000,0,54886000,0,0,0,0,67871000,44900000,32258000
15396,4503150.0,41128000,14891000,0,11968000,0,0,0,0,19400000,11299000,8677000
15397,4503180.0,43500000,17058000,0,11271000,0,0,0,2545000,22872000,14299000,11032000
15398,4503210.0,90308000,34622000,0,26622000,0,0,0,0,46543000,25823000,16891000
15399,4503330.0,169947000,69040000,0,54774000,0,0,0,12000,79039000,52661000,40155000
15400,4503360.0,392743000,226184000,0,205919000,0,0,0,0,199399000,126473000,85305000
15401,4503390.0,360112000,158450000,0,137302000,0,0,0,0,175451000,117101000,93072000
15402,4503420.0,7989000,1986000,0,0,0,0,0,0,5251000,3175000,1992000
15403,4503460.0,23008000,6440000,0,5209000,0,0,0,0,12331000,7563000,6104000
15404,4503470.0,3306000,2541000,0,0,0,0,0,0,1476000,915000,0
15405,4503480.0,56155000,19550000,0,16714000,0,0,0,0,28048000,19855000,16629000
15406,4503510.0,100044000,33474000,0,24429000,0,0,0,2175000,49737000,33629000,27477000
15407,4503540.0,37486000,15584000,0,11755000,0,0,0,0,18866000,11635000,9246000
15408,4503570.0,27807000,9224000,0,6584000,0,0,0,0,13911000,9099000,7102000
15409,4503600.0,91419000,41964000,0,27989000,0,0,0,1472000,43252000,30865000,25523000
15410,4503630.0,118808000,47539000,0,36890000,0,0,0,0,63045000,41072000,31177000
15411,4503660.0,117265000,58606000,0,46879000,0,0,0,0,56164000,37465000,27804000
15412,4503750.0,40830000,11355000,0,9017000,0,0,0,0,20952000,14234000,10774000
15413,4503780.0,53953000,14492000,0,9019000,0,0,0,0,27806000,16121000,11581000
15414,4503810.0,61458000,23401000,0,20698000,0,0,0,0,29654000,18774000,13524000
15415,4503840.0,92378000,54317000,0,50630000,0,0,0,0,46378000,31062000,24236000
15416,4503870.0,197834000,79288000,0,66993000,0,0,0,0,100779000,67365000,53029000
15417,4503900.0,140882000,68321000,0,55703000,0,0,0,0,66220000,46608000,37941000
15418,4503901.0,142629000,16641000,0,0,0,0,0,0,43702000,30579000,25419000
15419,4503902.0,176155000,53540000,0,41955000,0,0,0,0,93393000,55007000,38888000
15420,4503903.0,0,0,0,0,0,0,0,0,0,0,0
15421,4503904.0,0,0,0,0,0,0,0,0,0,0,0
15422,4503905.0,0,0,0,0,0,0,0,0,0,0,0
15423,4503906.0,0,0,0,0,0,0,0,0,0,0,0
15424,4503907.0,0,0,0,0,0,0,0,0,0,0,0
15425,4503908.0,49164000,10925000,0,8991000,0,0,0,0,26937000,17026000,12791000
15426,4600002.0,9215000,6382000,0,5267000,209000,0,0,1000,4557000,3158000,2127000
15427,4600003.0,2408000,1328000,0,1103000,70000,0,0,4000,1194000,773000,526000
15428,4600024.0,0,0,0,0,0,0,0,0,0,0,0
15429,4600025.0,4711000,3715000,0,3137000,345000,0,0,5000,2262000,1508000,981000
15430,4600027.0,0,0,0,0,0,0,0,0,0,0,0
15431,4600028.0,3691000,2724000,0,2398000,149000,0,0,0,1883000,1256000,681000
15432,4600029.0,0,0,0,0,0,0,0,0,0,0,0
15433,4600032.0,494000,0,0,0,0,0,0,0,330000,89000,0
15434,4600035.0,0,0,0,0,0,0,0,0,0,0,0
15435,4600036.0,5252000,3789000,0,3234000,235000,0,0,9000,2399000,1673000,1189000
15436,4600039.0,0,0,0,0,0,0,0,0,0,0,0
15437,4600041.0,4934000,3783000,0,3235000,265000,0,0,2000,2535000,1723000,1150000
15438,4600042.0,4417000,4111000,0,3668000,221000,0,0,16000,1813000,1244000,909000
15439,4600045.0,6793000,6111000,0,4981000,613000,0,0,8000,3328000,2298000,1432000
15440,4600046.0,2775000,2308000,0,2090000,98000,0,0,5000,1389000,1035000,696000
15441,4600050.0,0,0,0,0,0,0,0,0,0,0,0
15442,4600052.0,13735000,6374000,0,5036000,102000,0,0,3000,6724000,4610000,3079000
15443,4600053.0,11753000,4588000,0,3292000,477000,0,0,13000,6619000,4166000,2271000
15444,4601026.0,4345000,2963000,0,2489000,135000,0,0,5000,2193000,1622000,1033000
15445,4601027.0,1990000,1534000,0,1400000,51000,0,0,3000,987000,691000,465000
15446,4601028.0,2884000,2456000,0,2172000,126000,0,0,5000,1179000,759000,587000
15447,4602070.0,43545000,25345000,0,22309000,821000,0,0,54000,20607000,14205000,9274000
15448,4602640.0,4087000,2268000,0,1979000,48000,0,0,4000,1921000,1285000,853000
15449,4603720.0,3649000,2716000,0,2473000,59000,0,0,5000,1725000,1094000,681000
15450,4603780.0,2275000,1455000,0,1292000,56000,0,0,2000,1050000,695000,549000
15451,4603932.0,2363000,1739000,0,1570000,64000,0,0,4000,1458000,994000,681000
15452,4604270.0,2859000,1329000,0,1063000,65000,0,0,2000,1325000,946000,645000
15453,4604680.0,4456000,2247000,0,1814000,95000,0,0,2000,2241000,1572000,1026000
15454,4605610.0,13011000,5514000,0,4439000,100000,0,0,24000,5819000,4307000,2924000
15455,4606240.0,8077000,1420000,0,1039000,175000,0,0,6000,3274000,2293000,1510000
15456,4606360.0,6531000,4038000,0,3575000,62000,0,0,15000,3264000,2385000,1454000
15457,4606960.0,1625000,1283000,0,866000,20000,0,0,4000,859000,566000,407000
15458,4607050.0,2574000,1711000,0,1388000,101000,0,0,4000,1087000,664000,484000
15459,4607400.0,5929000,3063000,0,2564000,144000,0,0,12000,2943000,2068000,1401000
15460,4607670.0,3356000,777000,0,642000,47000,0,0,2000,1008000,638000,498000
15461,4607800.0,1697000,1208000,0,1073000,31000,0,0,4000,841000,620000,478000
15462,4607950.0,34156000,19679000,0,16175000,814000,0,0,42000,17274000,11272000,7768000
15463,4608520.0,30996000,19846000,0,17265000,394000,0,0,21000,15979000,11390000,7634000
15464,4609300.0,4544000,3451000,0,2016000,488000,0,0,2000,1588000,1089000,727000
15465,4609512.0,2687000,1376000,0,1083000,61000,0,0,3000,1362000,914000,645000
15466,4610320.0,2967000,1910000,0,1675000,47000,0,0,5000,1249000,931000,632000
15467,4610560.0,8128000,4852000,0,4294000,177000,0,0,13000,4002000,2956000,1990000
15468,4611280.0,2911000,1761000,0,1427000,76000,0,0,12000,1392000,875000,618000
15469,4611760.0,2618000,1667000,0,1492000,38000,0,0,3000,1336000,884000,563000
15470,4612000.0,10486000,4581000,0,3731000,304000,0,0,7000,5118000,3824000,2443000
15471,4612300.0,5364000,3073000,0,2349000,210000,0,0,16000,2883000,1866000,1380000
15472,4612940.0,4523000,3691000,0,3310000,174000,0,0,15000,2088000,1593000,984000
15473,4614100.0,3033000,1841000,0,1597000,48000,0,0,0,1350000,807000,519000
15474,4614130.0,2822000,1586000,0,1401000,54000,0,0,25000,1382000,928000,674000
15475,4616150.0,861000,0,0,0,0,0,0,0,682000,172000,0
15476,4616230.0,1951000,1495000,0,1201000,74000,0,0,6000,1097000,695000,430000
15477,4616950.0,10806000,8892000,0,8109000,348000,0,0,4000,4499000,3244000,2093000
15478,4617850.0,3376000,2353000,0,2069000,61000,0,0,3000,1719000,1159000,784000
15479,4618120.0,10170000,6123000,0,5028000,203000,0,0,7000,4301000,2945000,1948000
15480,4619170.0,2722000,2208000,0,1977000,66000,0,0,6000,1136000,872000,588000
15481,4619410.0,29726000,6314000,0,5047000,217000,0,0,125000,16718000,11553000,7767000
15482,4619450.0,5745000,853000,0,714000,33000,0,0,5000,2779000,1682000,1067000
15483,4619580.0,2421000,1460000,0,1122000,150000,0,0,3000,1172000,757000,528000
15484,4620100.0,8176000,811000,0,514000,102000,0,0,5000,3851000,2679000,1637000
15485,4620850.0,2468000,1547000,0,1412000,40000,0,0,6000,1232000,854000,599000
15486,4621300.0,353000,256000,0,238000,12000,0,0,1000,165000,80000,63000
15487,4621340.0,6976000,4656000,0,4008000,128000,0,0,9000,3187000,2249000,1552000
15488,4621390.0,3702000,2829000,0,2218000,68000,0,0,3000,1902000,1302000,906000
15489,4621400.0,2396000,1683000,0,1539000,51000,0,0,4000,1111000,773000,533000
15490,4621420.0,3691000,2463000,0,2119000,70000,0,0,6000,1912000,1356000,849000
15491,4622410.0,2984000,2240000,0,2017000,95000,0,0,4000,1404000,1002000,613000
15492,4622500.0,2395000,1157000,0,969000,36000,0,0,4000,1112000,821000,487000
15493,4622560.0,2150000,1819000,0,1582000,90000,0,0,14000,1171000,795000,594000
15494,4622940.0,2399000,1008000,0,870000,37000,0,0,6000,955000,683000,507000
15495,4624030.0,3618000,2817000,0,2504000,117000,0,0,25000,1583000,1155000,748000
15496,4624390.0,6657000,3467000,0,2991000,92000,0,0,7000,3105000,2209000,1541000
15497,4624540.0,2659000,1361000,0,1147000,41000,0,0,4000,1196000,847000,571000
15498,4624850.0,5996000,4132000,0,3735000,51000,0,0,10000,2704000,1711000,1129000
15499,4625500.0,4400000,3171000,0,2838000,137000,0,0,9000,1764000,1178000,781000
15500,4626370.0,5021000,2790000,0,2357000,104000,0,0,3000,2435000,1660000,1125000
15501,4626490.0,2851000,1318000,0,1048000,38000,0,0,4000,1370000,861000,560000
15502,4626970.0,3556000,2455000,0,1881000,80000,0,0,5000,1410000,927000,566000
15503,4629340.0,2015000,1735000,0,1594000,25000,0,0,2000,853000,620000,398000
15504,4629880.0,4020000,2084000,0,1713000,140000,0,0,6000,1955000,1393000,987000
15505,4630490.0,3563000,2331000,0,1910000,196000,0,0,3000,1540000,1063000,659000
15506,4630800.0,6693000,4129000,0,3607000,163000,0,0,9000,3183000,2305000,1507000
15507,4631350.0,35951000,23231000,0,20294000,215000,0,0,31000,18877000,12860000,9087000
15508,4631710.0,12657000,6654000,0,5390000,312000,0,0,13000,6613000,4054000,2996000
15509,4632340.0,1753000,845000,0,697000,24000,0,0,3000,964000,709000,507000
15510,4632430.0,1516000,1119000,0,993000,59000,0,0,1000,797000,548000,455000
15511,4633360.0,6952000,5693000,0,5367000,94000,0,0,30000,3158000,2292000,1472000
15512,4634440.0,1739000,1466000,0,1291000,57000,0,0,3000,891000,620000,459000
15513,4634480.0,7984000,4496000,0,3946000,238000,0,0,24000,4032000,2793000,1916000
15514,4634600.0,2009000,1717000,0,1552000,77000,0,0,5000,990000,670000,501000
15515,4635480.0,24973000,12947000,0,10913000,419000,0,0,21000,13665000,8905000,4941000
15516,4636060.0,4958000,4138000,0,3492000,381000,0,0,11000,1985000,1428000,999000
15517,4636150.0,2779000,2221000,0,2073000,51000,0,0,6000,1161000,843000,547000
15518,4636990.0,12785000,10001000,0,8601000,93000,0,0,16000,6279000,4503000,2936000
15519,4638220.0,3197000,1961000,0,1560000,124000,0,0,0,1638000,1203000,802000
15520,4639540.0,7637000,1470000,0,1179000,77000,0,0,6000,2693000,1671000,1213000
15521,4639600.0,11533000,7931000,0,7117000,176000,0,0,18000,5530000,3968000,2661000
15522,4639990.0,2448000,1834000,0,1676000,41000,0,0,3000,1365000,875000,619000
15523,4640860.0,2390000,1769000,0,1560000,87000,0,0,3000,1211000,860000,642000
15524,4641300.0,11334000,9837000,0,9226000,121000,0,0,27000,5283000,3489000,2519000
15525,4641520.0,3736000,1962000,0,1587000,160000,0,0,7000,1625000,1149000,687000
15526,4641550.0,10836000,6777000,0,5537000,450000,0,0,16000,4903000,2976000,1962000
15527,4641640.0,3099000,2127000,0,1803000,217000,0,0,8000,1284000,802000,631000
15528,4644770.0,5996000,3265000,0,2485000,517000,0,0,8000,3013000,2051000,1434000
15529,4644940.0,8673000,5410000,0,4703000,316000,0,0,7000,3738000,2679000,1909000
15530,4645450.0,2464000,1698000,0,1286000,276000,0,0,2000,1284000,859000,534000
15531,4646260.0,3019000,724000,0,558000,27000,0,0,6000,1640000,1026000,663000
15532,4646380.0,7591000,866000,0,612000,79000,0,0,4000,3747000,2411000,1424000
15533,4647100.0,3728000,2551000,0,2094000,310000,0,0,4000,1760000,1227000,910000
15534,4647942.0,4909000,4027000,0,3584000,139000,0,0,7000,2263000,1766000,1144000
15535,4648390.0,27372000,15288000,0,12032000,1087000,0,0,23000,13836000,10024000,6850000
15536,4648780.0,2716000,1583000,0,1357000,62000,0,0,4000,1239000,878000,597000
15537,4649650.0,2701000,1645000,0,1429000,49000,0,0,4000,1494000,1015000,648000
15538,4650670.0,2535000,1043000,0,861000,47000,0,0,13000,1354000,923000,660000
15539,4650850.0,3957000,1819000,0,1514000,124000,0,0,11000,2003000,1452000,744000
15540,4651730.0,1641000,0,0,0,0,0,0,0,1275000,35000,0
15541,4651750.0,2963000,2558000,0,2257000,92000,0,0,5000,1536000,1062000,707000
15542,4652770.0,2761000,387000,0,324000,10000,0,0,1000,1431000,957000,526000
15543,4654270.0,3873000,2378000,0,1963000,57000,0,0,4000,2013000,1293000,917000
15544,4654300.0,5609000,3160000,0,2594000,147000,0,0,8000,2831000,2146000,1438000
15545,4655260.0,25024000,13885000,0,11771000,652000,0,0,28000,13602000,9254000,5540000
15546,4655710.0,4513000,1804000,0,1353000,97000,0,0,4000,1537000,1115000,662000
15547,4659820.0,128228000,77142000,0,67768000,1355000,0,0,285000,71485000,49095000,31926000
15548,4660450.0,6762000,3504000,0,3122000,91000,0,0,11000,3609000,2584000,1531000
15549,4663360.0,2543000,1467000,0,1175000,116000,0,0,3000,1262000,940000,668000
15550,4664140.0,1944000,1228000,0,1116000,29000,0,0,2000,1074000,742000,506000
15551,4664300.0,840000,0,0,0,0,0,0,0,663000,185000,0
15552,4665180.0,3044000,2075000,0,1813000,77000,0,0,7000,1441000,1041000,657000
15553,4665460.0,28527000,1267000,0,236000,401000,0,0,3000,11897000,7190000,4108000
15554,4666270.0,223677000,127980000,0,104527000,1925000,0,0,296000,125516000,85698000,56121000
15555,4666300.0,6233000,3872000,0,3089000,103000,0,0,3000,2891000,1993000,1241000
15556,4666930.0,19799000,13560000,0,12014000,207000,0,0,16000,9900000,7514000,5253000
15557,4669540.0,1648000,1273000,0,941000,36000,0,0,1000,978000,669000,335000
15558,4669930.0,25702000,16566000,0,14541000,476000,0,0,58000,12017000,8935000,5675000
15559,4670000.0,17000,0,0,0,0,0,0,0,17000,17000,0
15560,4670140.0,1915000,970000,0,803000,44000,0,0,2000,979000,634000,460000
15561,4671880.0,5179000,878000,0,730000,56000,0,0,4000,2496000,1705000,1123000
15562,4672090.0,32380000,1961000,0,1041000,424000,0,0,4000,14307000,8793000,5436000
15563,4672450.0,2542000,1967000,0,1770000,80000,0,0,7000,1272000,919000,665000
15564,4674370.0,13364000,8602000,0,7253000,208000,0,0,42000,5962000,4150000,2935000
15565,4674520.0,3506000,2167000,0,1789000,125000,0,0,3000,1461000,989000,699000
15566,4675420.0,12712000,1903000,0,1605000,84000,0,0,6000,4919000,3161000,2447000
15567,4675600.0,4218000,172000,0,82000,16000,0,0,0,1912000,1040000,604000
15568,4675660.0,3727000,1876000,0,1483000,157000,0,0,4000,1634000,1097000,760000
15569,4676020.0,3035000,1649000,0,1306000,36000,0,0,1000,1455000,975000,677000
15570,4676620.0,35448000,21175000,0,18322000,396000,0,0,36000,19751000,13530000,9436000
15571,4676680.0,2473000,1169000,0,1004000,46000,0,0,10000,1228000,742000,533000
15572,4676740.0,2644000,1720000,0,1490000,72000,0,0,3000,1185000,808000,599000
15573,4676990.0,5391000,3862000,0,3251000,174000,0,0,12000,2433000,1789000,1241000
15574,4677460.0,4238000,3075000,0,2706000,123000,0,0,6000,1686000,1164000,709000
15575,4678300.0,4661000,3025000,0,2722000,111000,0,0,6000,2061000,1435000,879000
15576,4678510.0,1774000,1215000,0,1070000,37000,0,0,4000,920000,636000,425000
15577,4678570.0,5812000,887000,0,683000,69000,0,0,3000,3018000,2104000,1319000
15578,4679350.0,2730000,1950000,0,1548000,310000,0,0,4000,1430000,1091000,766000
15579,4679710.0,7636000,4742000,0,4015000,246000,0,0,14000,3521000,2488000,1615000
15580,4680100.0,4015000,2681000,0,2346000,74000,0,0,7000,1846000,1199000,770000
15581,4680120.0,0,0,0,0,0,0,0,0,0,0,0
15582,4680150.0,0,0,0,0,0,0,0,0,0,0,0
15583,4680170.0,0,0,0,0,0,0,0,0,0,0,0
15584,4680190.0,2363000,1440000,0,1250000,60000,0,0,3000,1014000,718000,598000
15585,4680240.0,780000,0,0,0,0,0,0,0,601000,21000,0
15586,4680280.0,465000,0,0,0,0,0,0,0,332000,45000,0
15587,4680430.0,25658000,15029000,0,12412000,374000,0,0,62000,13534000,9130000,6272000
15588,4680431.0,754000,0,0,0,0,0,0,0,541000,120000,0
15589,4680437.0,4774000,1644000,0,1310000,161000,0,0,6000,2602000,1798000,1225000
15590,4680438.0,5750000,3908000,0,3441000,181000,0,0,8000,2735000,1990000,1374000
15591,4680439.0,4162000,3278000,0,2869000,177000,0,0,8000,1634000,1096000,698000
15592,4680440.0,3555000,2885000,0,2553000,139000,0,0,7000,1701000,1175000,812000
15593,4680441.0,7030000,3081000,0,2470000,163000,0,0,12000,3311000,2233000,1493000
15594,4680442.0,0,0,0,0,0,0,0,0,0,0,0
15595,4680443.0,0,0,0,0,0,0,0,0,0,0,0
15596,4680445.0,0,0,0,0,0,0,0,0,0,0,0
15597,4700001.0,86947000,32702000,25880000,0,0,0,0,0,48351000,35778000,26384000
15598,4700030.0,4803000,603000,0,0,0,0,0,0,3156000,2256000,1781000
15599,4700060.0,20502000,11652000,3960000,0,0,0,0,0,10839000,8076000,6596000
15600,4700090.0,65922000,24937000,21689000,0,0,0,0,0,37971000,25134000,16938000
15601,4700120.0,17571000,5790000,2421000,0,0,0,0,0,10476000,6395000,5405000
15602,4700143.0,0,0,0,0,0,0,0,0,0,0,0
15603,4700144.0,0,0,0,0,0,0,0,0,0,0,0
15604,4700145.0,0,0,0,0,0,0,0,0,0,0,0
15605,4700146.0,0,0,0,0,0,0,0,0,0,0,0
15606,4700147.0,80686000,3867000,0,0,0,0,0,0,39862000,25860000,19277000
15607,4700148.0,1248688000,513546000,438191000,0,0,0,0,0,690929000,454668000,329023000
15608,4700149.0,77197000,41461000,0,0,0,0,0,0,39803000,28151000,23312000
15609,4700150.0,29309000,14384000,0,0,0,0,0,0,13532000,9481000,7118000
15610,4700151.0,51359000,26202000,1945000,0,0,0,0,0,26928000,19889000,16318000
15611,4700152.0,43360000,21559000,989000,0,0,0,0,0,22347000,16525000,13723000
15612,4700153.0,77880000,36598000,2323000,0,0,0,0,0,45222000,32004000,25094000
15613,4700154.0,8215000,3994000,0,0,0,0,0,0,4478000,3433000,2892000
15614,4700180.0,66120000,14477000,11166000,0,0,0,0,0,37499000,25575000,20512000
15615,4700210.0,3514000,581000,40000,0,0,0,0,0,2234000,1580000,1281000
15616,4700240.0,22199000,7459000,6319000,0,0,0,0,0,11804000,8245000,6406000
15617,4700270.0,18498000,3176000,2373000,0,0,0,0,0,10336000,6857000,4602000
15618,4700300.0,99309000,41594000,34200000,0,0,0,0,0,55830000,40365000,28182000
15619,4700330.0,86330000,29881000,23373000,0,0,0,0,0,47911000,34862000,27910000
15620,4700360.0,42247000,23970000,0,0,0,0,0,0,22829000,15454000,11660000
15621,4700420.0,46991000,10350000,9170000,0,0,0,0,0,25988000,17468000,12613000
15622,4700450.0,18006000,4269000,2542000,0,0,0,0,0,9597000,6761000,5166000
15623,4700480.0,4479000,1600000,677000,0,0,0,0,0,2045000,752000,6000
15624,4700510.0,52345000,13898000,10429000,0,0,0,0,0,27700000,19242000,14373000
15625,4700570.0,53770000,15789000,11115000,0,0,0,0,0,30164000,20574000,15420000
15626,4700600.0,22599000,4198000,2586000,0,0,0,0,0,13105000,9086000,7054000
15627,4700630.0,44963000,12818000,10156000,0,0,0,0,0,24025000,17272000,11990000
15628,4700660.0,10808000,2778000,1869000,0,0,0,0,0,5777000,3631000,2656000
15629,4700690.0,50474000,19194000,0,0,0,0,0,0,27854000,19773000,14523000
15630,4700720.0,8928000,3737000,0,0,0,0,0,0,5367000,3243000,2465000
15631,4700750.0,41822000,10389000,8195000,0,0,0,0,0,24075000,16047000,12027000
15632,4700780.0,43764000,15408000,12952000,0,0,0,0,0,22919000,15078000,10821000
15633,4700850.0,17594000,3963000,1892000,0,0,0,0,0,9826000,6631000,4791000
15634,4700900.0,60480000,21656000,17272000,0,0,0,0,0,33708000,23405000,17197000
15635,4700930.0,6611000,1437000,0,0,0,0,0,0,3847000,2942000,2325000
15636,4700960.0,15224000,4222000,3323000,0,0,0,0,0,8781000,5851000,4438000
15637,4700990.0,24813000,5796000,4198000,0,0,0,0,0,14598000,10009000,7168000
15638,4701020.0,71115000,25514000,20112000,0,0,0,0,0,39980000,28263000,21073000
15639,4701050.0,34834000,11641000,9554000,0,0,0,0,0,18378000,12370000,9230000
15640,4701080.0,26974000,10251000,2160000,0,0,0,0,0,15234000,10615000,7649000
15641,4701110.0,25037000,9957000,0,0,0,0,0,0,14261000,9743000,6785000
15642,4701140.0,3430000,795000,0,0,0,0,0,0,2067000,1360000,1052000
15643,4701170.0,36537000,10565000,9420000,0,0,0,0,0,18004000,11366000,8488000
15644,4701200.0,12281000,3795000,0,0,0,0,0,0,8022000,5438000,4411000
15645,4701230.0,21184000,4119000,2986000,0,0,0,0,0,11415000,7978000,6157000
15646,4701260.0,55691000,38398000,0,29547000,0,0,0,0,31210000,20800000,15975000
15647,4701290.0,49954000,17191000,13796000,0,0,0,0,0,27445000,18426000,13757000
15648,4701390.0,5701000,1661000,0,841000,0,0,0,0,3375000,1970000,1653000
15649,4701400.0,34441000,11293000,0,5281000,0,0,0,0,16741000,11818000,8799000
15650,4701410.0,35265000,11051000,10250000,0,0,0,0,0,19458000,13558000,10391000
15651,4701440.0,30421000,5761000,3943000,0,0,0,0,0,16085000,11353000,8463000
15652,4701470.0,58997000,16866000,12817000,0,0,0,0,0,33313000,22441000,17976000
15653,4701500.0,31204000,14484000,0,0,0,0,0,0,17912000,11650000,8668000
15654,4701530.0,20521000,3246000,2051000,0,0,0,0,0,11555000,7918000,4935000
15655,4701590.0,420912000,232246000,200878000,0,0,0,0,0,224298000,160256000,124687000
15656,4701620.0,10438000,1733000,910000,0,0,0,0,0,6230000,4334000,2901000
15657,4701650.0,37609000,9607000,7931000,0,0,0,0,0,21856000,15289000,11329000
15658,4701680.0,33816000,12382000,10544000,0,0,0,0,0,16511000,11307000,8502000
15659,4701740.0,65451000,19650000,15497000,0,0,0,0,0,36964000,25115000,18417000
15660,4701770.0,30431000,7315000,5819000,0,0,0,0,0,17660000,12014000,8264000
15661,4701800.0,34269000,9276000,6104000,0,0,0,0,0,18590000,13159000,8974000
15662,4701830.0,31154000,9923000,8032000,0,0,0,0,0,16485000,11173000,8353000
15663,4701860.0,31453000,6351000,4581000,0,0,0,0,0,17318000,12281000,8711000
15664,4701890.0,5805000,1266000,0,691000,0,0,0,0,3017000,2150000,1691000
15665,4701920.0,12058000,2269000,1262000,0,0,0,0,0,7357000,4852000,3585000
15666,4701950.0,12453000,3077000,0,0,0,0,0,0,7284000,4481000,3222000
