,school_id,grad_rate_all,grad_rate_native,grad_rate_asian,grad_rate_black,grad_rate_hispanic,grad_rate_mixed,grad_rate_linc
733,40023801854.0,,,,,,,
734,40024102957.0,,,,,,,
735,40024302030.0,,,,,,,
736,40024401855.0,,,,,,,
737,40024402153.0,70.0,,,,60.0,,
738,40024603028.0,,,,,,,
739,40024801923.0,,,,,,,
740,40025402074.0,11.0,,,,,,
741,40025403420.0,,,,,,,
742,40025902080.0,,,,,,,
743,40026101916.0,18.0,,,21.0,20.0,,
744,40026602089.0,40.0,,,,,,60.0
745,40026702091.0,,,,,,,
746,40027302013.0,15.0,,,20.0,10.0,,
747,40027303184.0,80.0,,,,,,
748,40027402020.0,30.0,,,,20.0,,20.0
749,40027601841.0,20.0,,,,,,11.0
750,40027802168.0,,,,,,,
751,40028002186.0,,,,,,,
752,40028102187.0,,,,,,,
753,40028202232.0,90.0,,,,,,
754,40028402095.0,,,,,,,
755,40028802176.0,70.0,,,,70.0,,70.0
756,40029002177.0,,,,,,,
757,40029500881.0,66.0,,,,50.0,,60.0
758,40029503325.0,78.0,,,,80.0,,75.0
759,40030302181.0,30.0,,,,30.0,,40.0
760,40030303307.0,65.0,,,,60.0,,75.0
761,40031102151.0,45.0,,,,21.0,,50.0
762,40031102919.0,11.0,,,,,,
763,40031103001.0,40.0,,,,,,
764,40031103144.0,45.0,,,,30.0,,40.0
765,40031103186.0,40.0,,,,21.0,,
766,40031103189.0,20.0,,,,20.0,,
767,40031103292.0,40.0,,,,40.0,,40.0
768,40031502217.0,,,,,,,
769,40031503318.0,21.0,,,,,,
770,40032102155.0,,,,,,,
771,40032202205.0,6.0,,,,,,6.0
772,40032602162.0,,,,,,,
773,40032702163.0,,,,,,,
774,40032903159.0,19.0,6.0,,15.0,12.0,,15.0
775,40033002206.0,20.0,,,,11.0,,
776,40033202165.0,30.0,,,,21.0,,21.0
777,40035201898.0,25.0,,,21.0,25.0,,25.0
778,40035301896.0,33.0,,,30.0,30.0,,30.0
779,40035401733.0,25.0,,,21.0,25.0,,30.0
780,40035501734.0,35.0,,,,35.0,,40.0
781,40035602287.0,50.0,,,,50.0,,40.0
782,40035701732.0,40.0,,,,60.0,,50.0
783,40036302300.0,,,,,,,
784,40036400804.0,,,,,,,
785,40036402985.0,,,,,,,
786,40036602302.0,,,,,,,
787,40036702303.0,50.0,,,,55.0,,50.0
788,40036703531.0,,,,,,,
789,40037302311.0,,,,,,,
790,40037302397.0,,,,,,,
791,40037302889.0,,,,,,,
792,40037302936.0,,,,,,,
793,40038102319.0,,,,,,,
794,40038102866.0,,,,,,,
795,40038202331.0,21.0,,,,21.0,,40.0
796,40038302353.0,10.0,,,,,,11.0
797,40038401899.0,40.0,,,,21.0,,21.0
798,40038502016.0,35.0,,,,30.0,,30.0
799,40038601894.0,20.0,,,40.0,15.0,,20.0
800,40038701735.0,20.0,,,,,,21.0
801,40038801736.0,40.0,,,,40.0,,45.0
802,40038901737.0,20.0,,,21.0,20.0,,20.0
803,40039103074.0,,,,,,,
804,40039402323.0,40.0,,,,40.0,,
805,40039502536.0,,,,,,,
806,40039503335.0,,,,,,,
807,40040201860.0,,,,,,,
808,40040203429.0,,,,,,,
809,40040502053.0,50.0,,,,40.0,,50.0
810,40040702404.0,,,,,,,
811,40041402412.0,50.0,,,,,,50.0
812,40041602374.0,,,,,,,
813,40041701588.0,,,,,,,
814,40042002522.0,,,,,,,
815,40042003277.0,,,,,,,
816,40042302525.0,50.0,,,,50.0,,60.0
817,40042602528.0,,,,,,,
818,40042703160.0,40.0,,,,30.0,,20.0
819,40042901994.0,,,,,,,
820,40043202200.0,56.0,,,,40.0,,11.0
821,40043203324.0,19.0,,,,,,
822,40044002681.0,90.0,,,,,,
823,40044402321.0,,,,,,,
824,40044702671.0,,,,,90.0,,90.0
825,40045000001.0,86.0,,,60.0,85.0,,85.0
826,40045001884.0,89.0,,,70.0,90.0,,85.0
827,40045002273.0,90.0,,,,90.0,,90.0
828,40045002592.0,90.0,,,,90.0,,90.0
829,40046302884.0,,,,,,,
830,40046302892.0,,,,,,,
831,40046302900.0,,,,,,,
832,40046302918.0,,,,,,,
833,40046302921.0,,,,,,,
834,40046302923.0,,,,,,,
835,40046302924.0,,,,,,,
836,40046302927.0,,,,,,,
837,40052003063.0,,,,,,,
838,40060803115.0,,,,,,,
839,40061003363.0,,,,,,,
840,40061403158.0,,,,,,,
841,40061803095.0,40.0,,,40.0,40.0,,40.0
842,40061903097.0,75.0,,,,75.0,,75.0
843,40062100688.0,50.0,,,,,,
844,40062103161.0,28.0,,,,20.0,,
845,40062502157.0,40.0,,,,40.0,,
846,40062601886.0,,,,,,,
847,40063203105.0,50.0,,,,,,
848,40063303106.0,6.0,,,,,,6.0
849,40063603011.0,21.0,,,,,,21.0
850,40063603108.0,20.0,,,,15.0,,20.0
851,40063603163.0,6.0,,,,,,
852,40064002031.0,,,,,,,
853,40065001846.0,,,,,,,
854,40065303069.0,,,,,,,
855,40065503096.0,,,,,,,
856,40065603223.0,11.0,,,,,,
857,40068000030.0,,,,,,,
858,40068000032.0,71.0,,,60.0,70.0,,
859,40068000033.0,89.0,,,,85.0,,
860,40068002198.0,89.0,,,,85.0,,
861,40068003330.0,40.0,,,,,,
862,40072000034.0,75.0,,,,80.0,,80.0
863,40072003466.0,,,,,,,
864,40074600717.0,,,,,,,
865,40074702795.0,,,,,,,
866,40075702820.0,,,,,,,
867,40076002911.0,,,,,,,
868,40076902956.0,,,,,,,
869,40077002903.0,,,,,,,
870,40077102899.0,,,,,,,
871,40077502916.0,,,,,,,
872,40077602387.0,,,,,,,
873,40077802902.0,,,,,,,
874,40078302932.0,,,,,,,
875,40078502929.0,60.0,,,,,,
876,40079000043.0,83.0,,,,80.0,,75.0
877,40079003333.0,,,,,,,
878,40079602645.0,,,,,,,
879,40080003317.0,90.0,,,,,,
880,40080102941.0,,,,,,,
881,40080302667.0,,,,,,,
882,40080503050.0,,,,,,,
883,40080503444.0,,,,,,,
884,40080702976.0,60.0,,,,,,
885,40081402554.0,40.0,40.0,,,,,60.0
886,40081602998.0,50.0,,,,50.0,,40.0
887,40081603219.0,7.0,,,,,,
888,40081803197.0,,,,,,,
889,40081903187.0,,,,,,,
890,40082002672.0,,,,,,,
891,40082103226.0,35.0,,,,40.0,,45.0
892,40082303296.0,70.0,,,,60.0,,70.0
893,40082703309.0,40.0,,,,,,
894,40082803199.0,,,,,,,
895,40082903278.0,,,,,,,
896,40083003253.0,,,,,,,
897,40083103196.0,,,,,,,
898,40083803243.0,,,,,,,
899,40083903273.0,30.0,,,,30.0,,30.0
900,40084303351.0,,,,,,,
901,40084503338.0,,,,,,,
902,40085103271.0,,,,,,,
903,40085203257.0,,,,,,,
904,40085803286.0,,,,,,,
905,40085903251.0,,,,,,,
906,40086201783.0,,,,,,,
907,40087203346.0,60.0,,,,40.0,,60.0
908,40087803350.0,,,,,,,
909,40088003398.0,10.0,,,,10.0,,
910,40089703376.0,,,,,,,
911,40089803393.0,,,,,,,
912,40090303418.0,,,,,,,
913,40090403048.0,,,,,,,
914,40090903461.0,,,,,,,
915,40091000048.0,,,,,,,
916,40091103440.0,,,,,,,
917,40091703433.0,,,,,,,
918,40092403436.0,,,,,,,
919,40092603451.0,,,,,,,
920,40094603375.0,80.0,,,,80.0,,80.0
921,40094703526.0,,,,,,,
922,40095003508.0,,,,,,,
923,40095703535.0,11.0,,,,,,
924,40100000053.0,,,,,,,
925,40116000062.0,,,,,,,
926,40118000063.0,85.0,,,,85.0,,
927,40133000073.0,,,,,,,
928,40141000075.0,91.0,,,,90.0,,90.0
929,40141002137.0,87.0,,,,80.0,,70.0
930,40141002786.0,90.0,,,80.0,90.0,,90.0
931,40141003320.0,,,,,,,
932,40146000081.0,92.0,,,,90.0,,85.0
933,40160000087.0,,,,,,,
934,40160003053.0,21.0,,,,,,
935,40160003173.0,,,,,,,
936,40174000113.0,79.0,50.0,,,80.0,,75.0
937,40174002214.0,,,,,,,
938,40174002909.0,81.0,,,60.0,80.0,,75.0
939,40176000011.0,96.0,,,,,,
940,40181000325.0,,,,,,,
941,40181002544.0,,,,,,,
942,40187000123.0,90.0,,,85.0,88.0,,89.0
943,40187001677.0,95.0,,,90.0,85.0,,90.0
944,40187002250.0,93.0,,,,85.0,,85.0
945,40187002806.0,96.0,,,,90.0,,90.0
946,40187002822.0,,,,,,,
947,40187002939.0,,,,,,,
948,40187003306.0,70.0,,,,,,
949,40194000137.0,63.0,60.0,,,,,
950,40232000158.0,90.0,80.0,,,90.0,,90.0
951,40232003449.0,35.0,21.0,,,40.0,,30.0
952,40248001210.0,,,,,,,
953,40253000187.0,88.0,,,,85.0,,80.0
954,40260000196.0,,,,,,,
955,40269000198.0,89.0,,,60.0,90.0,,90.0
956,40269002684.0,94.0,,,90.0,,,90.0
957,40269002971.0,95.0,,,,,,85.0
958,40269003126.0,94.0,,,,90.0,,85.0
959,40269003193.0,60.0,,,,,,60.0
960,40274001625.0,20.0,,,,11.0,,
961,40286000212.0,83.0,85.0,,,80.0,,80.0
962,40286000215.0,97.0,,,,,,
963,40286001158.0,50.0,40.0,,,60.0,,50.0
964,40286003506.0,,,,,,,
965,40292000228.0,85.0,,,,,,80.0
966,40292002896.0,75.0,,,,80.0,,70.0
967,40292002972.0,91.0,,,,90.0,,90.0
968,40292002987.0,,,,,,,
969,40292003195.0,,,,,,,
970,40292003389.0,50.0,,,,60.0,,50.0
971,40301000231.0,96.0,,,,80.0,,
972,40301001611.0,70.0,,,,70.0,,60.0
973,40301003331.0,30.0,,,,,,
974,40304000038.0,90.0,,,,,,60.0
975,40308000242.0,,,,,,,
976,40320000249.0,,,,,,,
977,40320002946.0,40.0,40.0,,,,,
978,40329000252.0,80.0,85.0,,,,,90.0
979,40331000256.0,80.0,,,,60.0,,
980,40340000246.0,92.0,,,,80.0,,85.0
981,40340000258.0,90.0,,,80.0,85.0,,90.0
982,40340001670.0,90.0,,,,85.0,,85.0
983,40340002283.0,93.0,,,80.0,85.0,,85.0
984,40340002840.0,,,,,,,
985,40340002965.0,94.0,,,,85.0,,
986,40340003261.0,20.0,,,,,,
987,40345000275.0,93.0,,,80.0,96.0,,
988,40345000277.0,87.0,,,60.0,90.0,,
989,40345000278.0,86.0,,,70.0,90.0,,
990,40345000279.0,92.0,,,,90.0,,
991,40345000280.0,93.0,,,,90.0,,
992,40345000281.0,95.0,,,,90.0,,
993,40345000282.0,95.0,,,,90.0,,
994,40345000283.0,90.0,,80.0,80.0,90.0,,
995,40345000284.0,91.0,,,80.0,90.0,,
996,40345001574.0,,,,,,,
997,40345003510.0,20.0,,,,,,
998,40350000287.0,80.0,80.0,,,70.0,,90.0
999,40355000291.0,,,,,,,
1000,40373000293.0,,,,,,,
1001,40378002119.0,93.0,,,,90.0,,
1002,40378002835.0,94.0,,,80.0,90.0,,90.0
1003,40382000298.0,80.0,75.0,,,,,80.0
1004,40386000068.0,,,,,,,
1005,40386000079.0,,,,,,,
1006,40386002365.0,,,,,,,21.0
1007,40386003209.0,,,,,,,
1008,40387000306.0,90.0,,,,90.0,,85.0
1009,40395000310.0,70.0,70.0,,,,,
1010,40395003222.0,21.0,21.0,,,,,
1011,40399002895.0,91.0,,,,85.0,,90.0
1012,40401000322.0,,,,,,,
1013,40406000324.0,85.0,85.0,,,,,90.0
1014,40428000433.0,86.0,,,,90.0,,85.0
1015,40428002538.0,,,,,,,
1016,40441002418.0,60.0,,,,,,
1017,40457000366.0,85.0,,,,80.0,,
1018,40463000370.0,88.0,,,,90.0,,80.0
1019,40463000999.0,,,,,,,
1020,40463001372.0,93.0,,,,90.0,,90.0
1021,40463002548.0,,,,,,,
1022,40463003302.0,50.0,,,,40.0,,21.0
1023,40472000372.0,76.0,,,65.0,75.0,,75.0
1024,40482000375.0,60.0,,,,,,60.0
1025,40497000404.0,78.0,,60.0,80.0,74.0,,75.0
1026,40497000406.0,84.0,70.0,70.0,,70.0,,65.0
1027,40497000419.0,73.0,60.0,60.0,50.0,73.0,,70.0
1028,40497001132.0,75.0,60.0,60.0,80.0,70.0,,65.0
1029,40497001411.0,85.0,,,60.0,80.0,,70.0
1030,40497001830.0,74.0,,,60.0,70.0,,72.0
1031,40497001831.0,20.0,,,,20.0,,25.0
1032,40497001832.0,,,,,,,
1033,40503001077.0,85.0,,,,,,80.0
1034,40507000430.0,75.0,,,,70.0,,80.0
1035,40507003308.0,,,,,,,
1036,40532000441.0,85.0,,,,85.0,,
1037,40536000961.0,,,,,,,
1038,40536000963.0,,,,,,,
1039,40550001237.0,,,,,,,
1040,40553000455.0,96.0,,,,96.0,,
1041,40553001552.0,55.0,,,,55.0,,
1042,40582000469.0,80.0,75.0,,,,,75.0
1043,40582003492.0,21.0,21.0,,,,,
1044,40593000488.0,89.0,,,,85.0,,85.0
1045,40593000491.0,90.0,,,,90.0,,85.0
1046,40593001084.0,97.0,,,,,,
1047,40593001313.0,,,,,,,
1048,40593001553.0,90.0,,,,85.0,,90.0
1049,40593001995.0,97.0,,,,90.0,,
1050,40593003216.0,88.0,,,,85.0,,85.0
1051,40593003431.0,50.0,,,60.0,45.0,,50.0
1052,40598000457.0,90.0,,,,,,
1053,40598002364.0,40.0,,,,40.0,,
1054,40603000499.0,,,,,,,
1055,40607000500.0,80.0,,,,70.0,,70.0
1056,40607001823.0,40.0,,,,,,
1057,40607003305.0,,,,,,,
1058,40625000508.0,97.0,,,,90.0,,
1059,40625000514.0,98.0,,,,,,
1060,40625000589.0,96.0,,,,,,80.0
1061,40625001315.0,96.0,,,,,,90.0
1062,40625001500.0,96.0,,,,90.0,,90.0
1063,40625002426.0,93.0,,,,,,90.0
1064,40625002475.0,80.0,,,,60.0,,60.0
1065,40625002586.0,97.0,,,,,,
1066,40625003447.0,,,,,,,
1067,40633000538.0,81.0,,70.0,70.0,82.0,,83.0
1068,40633000539.0,97.0,,,,97.0,,98.0
1069,40633000540.0,89.0,,,,91.0,,90.0
1070,40633000541.0,76.0,,,,76.0,,78.0
1071,40633000542.0,78.0,80.0,40.0,80.0,79.0,,79.0
1072,40633000549.0,86.0,,,,86.0,,87.0
1073,40633000552.0,88.0,,,80.0,85.0,,89.0
1074,40633000554.0,81.0,,,60.0,82.0,,82.0
1075,40633001244.0,90.0,,,,90.0,,91.0
1076,40633001382.0,45.0,,,,40.0,,45.0
1077,40633001882.0,89.0,60.0,,90.0,90.0,,90.0
1078,40633002138.0,25.0,,,,25.0,,25.0
1079,40633002670.0,,,,,,,
1080,40633002854.0,90.0,40.0,,90.0,90.0,,91.0
1081,40633002859.0,,,,,,,
1082,40644000558.0,90.0,,,,60.0,,
1083,40644003362.0,,,,,,,
1084,40658000561.0,80.0,70.0,,,70.0,,70.0
1085,40673000568.0,82.0,,,,70.0,,75.0
1086,40674001142.0,70.0,70.0,,,,,
1087,40681001383.0,97.0,,,,,,90.0
1088,40685000576.0,,,,,,,
1089,40687000142.0,80.0,80.0,,,,,
1090,40687002867.0,60.0,60.0,,,,,
1091,40696000526.0,70.0,70.0,,,,,
1092,40696002788.0,40.0,40.0,,,,,
1093,40713001044.0,85.0,,,,,,
1094,40713003442.0,40.0,,,,,,
1095,40717002483.0,,,,,,,
1096,40724000527.0,50.0,,,,40.0,,40.0
1097,40724000624.0,98.0,,,,,,
1098,40724003507.0,,,,,,,
1099,40730000626.0,82.0,,,,80.0,,80.0
1100,40730003183.0,92.0,,,,90.0,,
1101,40743000631.0,,,,,,,
1102,40752001036.0,92.0,,,,92.0,,
1103,40753000638.0,80.0,,,,80.0,,80.0
1104,40753002966.0,,,,,,,
1105,40757000604.0,92.0,,90.0,,,,70.0
1106,40757000640.0,93.0,,,,90.0,,90.0
1107,40757000641.0,92.0,,,,80.0,,80.0
1108,40757000644.0,78.0,60.0,,,80.0,,75.0
1109,40757000659.0,94.0,,,,,,
1110,40757003250.0,70.0,,,,,,
1111,40763000668.0,,,,,,,
1112,40770000673.0,85.0,,,,,,75.0
1113,40770001941.0,40.0,,,,,,40.0
1114,40770003276.0,60.0,,,,,,
1115,40775000636.0,97.0,,,,,,
1116,40775001045.0,91.0,,,,,,90.0
1117,40775001331.0,93.0,,,,90.0,,
1118,40775002357.0,97.0,,,,,,
1119,40775002433.0,92.0,,,,90.0,,80.0
1120,40775002591.0,,,,,,,
1121,40775003454.0,,,,,,,
1122,40782000694.0,90.0,,,,,,90.0
1123,40802000701.0,,,,,,,
1124,40808001049.0,90.0,,,,,,
1125,40808002871.0,,,,,,,
1126,40817000153.0,6.0,,,,6.0,,6.0
1127,40817000743.0,83.0,,,,84.0,,85.0
1128,40817001438.0,87.0,,,,88.0,,90.0
1129,40817003316.0,,,,,,,
1130,40823000760.0,,,,,,,
1131,40828002550.0,90.0,,,,,,
1132,40834000680.0,94.0,,,80.0,90.0,,
1133,40834000790.0,96.0,,,,90.0,,
1134,40834000793.0,85.0,80.0,,,80.0,,
1135,40834000794.0,91.0,,,,85.0,,
1136,40834000795.0,89.0,,,80.0,90.0,,
1137,40834001567.0,94.0,,,90.0,,,
1138,40834001576.0,30.0,40.0,,21.0,25.0,,
1139,40841001110.0,,,,,,,
1140,40852000805.0,91.0,,,90.0,91.0,,91.0
1141,40852001478.0,87.0,,,80.0,87.0,,85.0
1142,40852002339.0,90.0,,,80.0,92.0,,90.0
1143,40852002416.0,86.0,,,80.0,85.0,,88.0
1144,40852002912.0,89.0,,,80.0,89.0,,90.0
1145,40852003206.0,,,,,,,
1146,40860000809.0,90.0,,,,,,
1147,40868000812.0,75.0,75.0,,,,,
1148,40868001822.0,,,,,,,
1149,40880000827.0,95.0,,,,,,
1150,40880001261.0,65.0,,,60.0,65.0,,65.0
1151,40880001263.0,85.0,,,,85.0,,85.0
1152,40880001268.0,92.0,,,,91.0,,91.0
1153,40880001441.0,,,,,,,
1154,40880001443.0,88.0,60.0,,,85.0,,85.0
1155,40880001445.0,84.0,,,,85.0,,80.0
1156,40880001446.0,83.0,,,80.0,80.0,,80.0
1157,40880001447.0,95.0,,,,,,
1158,40880001448.0,80.0,,,,70.0,,80.0
1159,40880001508.0,40.0,,,,40.0,,
1160,40880001509.0,,,,,,,21.0
1161,40880001606.0,,,,,,,
1162,40880002547.0,10.0,,,,,,
1163,40885001955.0,,,,,,,
1164,40885002195.0,96.0,,,,,,
1165,40885002552.0,,,,,,,
1166,40885003175.0,60.0,,,,60.0,,40.0
1167,40885003214.0,,,,,,,
1168,40885003272.0,,,,,,,
1169,40891000911.0,,,,,,,
1170,40916000005.0,55.0,55.0,,,,,55.0
1171,40919000955.0,85.0,,,,,,80.0
1172,40919003248.0,60.0,,,,40.0,,
1173,40925000957.0,75.0,,,,70.0,,40.0
1174,40931000960.0,70.0,,,,,,60.0
1175,40943000970.0,65.0,65.0,,,,,
1176,40946000975.0,85.0,85.0,,,,,
1177,40954001119.0,,,,,,,
1178,40963000157.0,65.0,,,,65.0,,
1179,40963000996.0,93.0,,,,94.0,,
1180,40963000997.0,91.0,,,,90.0,,
1181,40963001388.0,95.0,,,,95.0,,
1182,40963002775.0,93.0,,,,90.0,,90.0
1183,40963003076.0,88.0,,,,88.0,,
1184,40963003280.0,,,,,,,
1185,40973301040.0,85.0,,,,,,
1186,40973303188.0,40.0,,,,,,
1187,50000100216.0,80.0,,,60.0,,,80.0
1188,50000601130.0,90.0,,,,,,90.0
1189,50000900191.0,,,,,,,
1190,50001201538.0,,,,,,,
1191,50001500997.0,89.0,,,,,,80.0
1192,50001600691.0,,,,,,,
1193,50001701295.0,,,,,,,90.0
1194,50001900042.0,,,,,,,
1195,50001900043.0,85.0,,,,60.0,,80.0
1196,50002001298.0,,,,,,,
1197,50002101300.0,,,,,,,
1198,50002300772.0,80.0,,,70.0,,,80.0
1199,50002600867.0,72.0,,,70.0,,,70.0
1200,50002601338.0,,,,,,,
1201,50002801042.0,,,,,,,90.0
1202,50002901277.0,90.0,,,,,,85.0
1203,50003001405.0,,,,,,,
1204,50003200053.0,,,,,,,
1205,50003501420.0,,,,,,,
1206,50003601422.0,,,,,,,
1207,50004101315.0,,,,,,,
1208,50004201281.0,90.0,,,,,,90.0
1209,50004300676.0,87.0,,,,,,80.0
1210,50004400655.0,,,,,,,
1211,50004400656.0,90.0,,,85.0,,,85.0
1212,50004501204.0,85.0,,,,,,80.0
1213,50004600668.0,,,,,,,
1214,50004701079.0,75.0,,,,,,70.0
1215,50004801348.0,80.0,,,,,,80.0
1216,50004900235.0,90.0,,,,90.0,,90.0
1217,50004901503.0,,,,,,,
1218,50005100833.0,90.0,,,,,,90.0
1219,50005501508.0,80.0,,,,,,80.0
1220,50005900741.0,,,,,,,
1221,50006201451.0,80.0,,,80.0,,,80.0
1222,50006500727.0,,,,,,,80.0
1223,50006700951.0,,,,,,,
1224,50006800109.0,,,,,,,
1225,50006800292.0,,,,,,,
1226,50006801063.0,,,,,,,
1227,50007000768.0,85.0,,,,,,80.0
1228,50007101010.0,,,,,,,60.0
1229,50007201621.0,,,,,,,
1230,50007201630.0,,,,,,,
1231,50007300002.0,,,,,,,
1232,50007300813.0,,,,,,,
1233,50007401107.0,,,,,,,
1234,50007401501.0,,,,,,,
1235,50007600686.0,,,,,,,
1236,50007601033.0,,,,,,,
1237,50007601149.0,,,,,,,
1238,50007801078.0,,,,,,,
1239,50007901521.0,75.0,,,,,,75.0
1240,50008201216.0,85.0,,,,,,80.0
1241,50039001561.0,21.0,,,,,,21.0
1242,50039001572.0,,,,,,,
1243,50039001575.0,,,,,,,
1244,50039001577.0,,,,,,,
1245,50039001583.0,,,,,,,
1246,50039001589.0,40.0,,,,,,
1247,50039401604.0,70.0,,,,,,70.0
1248,50039801470.0,,,,,,,
1249,50040201560.0,,,,,,,
1250,50040501591.0,85.0,,,,,,85.0
1251,50040501620.0,,,,,,,
1252,50040701539.0,20.0,,,20.0,,,20.0
1253,50040801579.0,50.0,,,50.0,,,40.0
1254,50041601611.0,,,,,,,
1255,50041900919.0,87.0,,,90.0,,,85.0
1256,50225000004.0,93.0,,,,,,90.0
1257,50228000007.0,,,,,,,
1258,50243000018.0,80.0,,,80.0,,,75.0
1259,50255000027.0,,,,,,,
1260,50258000028.0,80.0,,,80.0,,,80.0
1261,50261000033.0,90.0,,,,,,
1262,50267000034.0,,,,,,,
1263,50270000038.0,90.0,,,,,,90.0
1264,50273000040.0,85.0,,,,,,90.0
1265,50279000047.0,90.0,,,,,,
1266,50279001590.0,,,,,,,
1267,50282000051.0,80.0,,,,,,60.0
1268,50288000057.0,81.0,,,,,,70.0
1269,50288001456.0,40.0,,,,,,40.0
1270,50296000063.0,94.0,,,80.0,,,85.0
1271,50296000065.0,,,,,,,
1272,50303000072.0,90.0,,,,,,
1273,50303001597.0,,,,,,,
1274,50306000073.0,92.0,,,,85.0,,84.0
1275,50306001618.0,,,,,,,
1276,50309000078.0,90.0,,,,,,80.0
1277,50315000080.0,80.0,,,,80.0,,75.0
1278,50324000086.0,90.0,,,,,,
1279,50330000090.0,80.0,,,,,,80.0
1280,50332001578.0,75.0,,,75.0,,,80.0
1281,50342000103.0,,,,,,,
1282,50345000105.0,90.0,,,,,,90.0
1283,50345000339.0,,,,,,,
1284,50348000107.0,,,,,,,
1285,50363000112.0,80.0,,,,,,80.0
1286,50364000116.0,90.0,,,,,,85.0
1287,50369000118.0,94.0,,,,85.0,,90.0
1288,50371001271.0,,,,,,,80.0
1289,50375000123.0,95.0,,,,,,90.0
1290,50375000399.0,,,,,,,
1291,50375001019.0,55.0,,,,,,50.0
1292,50377000127.0,,,,,,,
1293,50384000132.0,,,,,,,
1294,50396000140.0,,,,,,,
1295,50402000146.0,85.0,,,,,,80.0
1296,50405000148.0,,,,,,,90.0
1297,50408000150.0,85.0,,,,,,85.0
1298,50411000152.0,,,,,,,
1299,50417000156.0,,,,,,,
1300,50420000158.0,,,,,,,
1301,50435000164.0,,,,,,,
1302,50437001274.0,80.0,,,,,,
1303,50438000166.0,,,,,,,90.0
1304,50438000167.0,,,,,,,
1305,50441000172.0,90.0,,,,,,90.0
1306,50456000181.0,,,,,,,
1307,50459000182.0,,,,,,,
1308,50459000184.0,92.0,,,90.0,,,89.0
1309,50468000194.0,80.0,,,,,,80.0
1310,50474000198.0,,,,,,,
1311,50480000202.0,85.0,,,80.0,,,85.0
1312,50486000210.0,80.0,,,,,,80.0
1313,50489000212.0,,,,,,,
1314,50493000214.0,85.0,,,,70.0,,85.0
1315,50498000221.0,70.0,,,,,,80.0
1316,50517000239.0,,,,,,,
1317,50519000240.0,80.0,,,,,,80.0
1318,50534000249.0,,,,,,,
1319,50541000253.0,70.0,,,70.0,,,70.0
1320,50543000257.0,90.0,,,,,,85.0
1321,50547000259.0,75.0,,,60.0,,,80.0
1322,50550000262.0,90.0,,,,,,90.0
1323,50555000266.0,,,,,,,
1324,50558000268.0,80.0,,,,,,80.0
1325,50568000274.0,87.0,,,85.0,,,80.0
1326,50576000290.0,,,,,,,
1327,50585000296.0,90.0,,,,,,90.0
1328,50597000306.0,,,,,,,
1329,50606000312.0,85.0,,,85.0,,,85.0
1330,50609000315.0,,,,,,,
1331,50612000319.0,89.0,,,80.0,85.0,,81.0
1332,50612000324.0,,,,,,,
1333,50612000327.0,,,,,,,
1334,50615000331.0,80.0,,,,,,
1335,50621000335.0,85.0,,,,,,85.0
1336,50624000338.0,80.0,,,,,,
1337,50627000344.0,75.0,,,80.0,,,75.0
1338,50633000354.0,,,,,,,
1339,50633000358.0,,,,,,,
1340,50633000360.0,,,,,,,
1341,50633000365.0,,,,,,,
1342,50633000367.0,87.0,,,85.0,85.0,,86.0
1343,50633000371.0,,,,,,,
1344,50633000373.0,90.0,,,80.0,80.0,,80.0
1345,50636000380.0,,,,,,,
1346,50642000384.0,85.0,,,,,,80.0
1347,50654000390.0,90.0,,,,,,80.0
1348,50663000398.0,,,,,,,
1349,50669000341.0,90.0,,,,,,
1350,50684000414.0,90.0,,,,,,85.0
1351,50687000416.0,80.0,,,,80.0,,75.0
1352,50690000418.0,97.0,,,,,,90.0
1353,50693000420.0,85.0,,,,,,80.0
1354,50699000424.0,93.0,,,,,,85.0
1355,50711000430.0,80.0,,,,,,80.0
1356,50714000434.0,,,,,,,
1357,50717000435.0,,,,,,,
1358,50717000457.0,,,,,,,
1359,50723000441.0,,,,,,,80.0
1360,50729000443.0,,,,,,,
1361,50729001016.0,,,,,,,
1362,50732000444.0,85.0,,,,,,80.0
1363,50735000447.0,80.0,,,,,,80.0
1364,50738000452.0,91.0,,,,,,80.0
1365,50753000465.0,80.0,,,,,,80.0
1366,50756000467.0,90.0,,,,,,85.0
1367,50762000472.0,,,,,,,
1368,50768000476.0,85.0,,,85.0,,,85.0
1369,50771000485.0,,,,,,,
1370,50774001537.0,,,,,,,
1371,50777000491.0,,,,,,,
1372,50784000498.0,80.0,,,80.0,70.0,,80.0
1373,50786000502.0,90.0,,,,60.0,,
1374,50789000509.0,85.0,,,85.0,,,85.0
1375,50792000516.0,80.0,,,,,,80.0
1376,50799000518.0,,,,,,,
1377,50804000523.0,,,,,,,
1378,50804000532.0,,,,,,,
1379,50804001594.0,86.0,,,87.0,,,87.0
1380,50813000538.0,85.0,,,,,,80.0
1381,50813001035.0,,,,,,,
1382,50824000545.0,70.0,,,,,,60.0
1383,50824000564.0,,,,,,,
1384,50824000811.0,,,,,,,
1385,50828000547.0,,,,,,,
1386,50828000548.0,,,,,,,
1387,50828000551.0,91.0,,,90.0,,,91.0
1388,50834000558.0,85.0,,,,,,
1389,50840000242.0,75.0,,,,,,75.0
1390,50849000566.0,70.0,,,,,,
1391,50861000574.0,,,,,,,
1392,50861000575.0,88.0,,,,,,85.0
1393,50864000578.0,90.0,,,,,,90.0
1394,50867001525.0,91.0,,,,,,80.0
